Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Finland,2.159414653249975,2.063109620935202,2.186746879279336,2.31674694984584,2.4508711337434894,2.387676107683321,2.4986657917030923,2.0543472222727583,2.325498987489393,2.6393848679160974,2.761689322026042,2.7423652930963125,2.9311435646108643,2.93554049833501,3.167091319471694,3.093835079021028,2.802669741235251,2.8726317535281014,3.247865031765828,3.452650407282037,2.970516513401498,3.0828990735638495,2.9897747273153676,2.920428940729205,3.0652239807947024,3.0126901069352607,2.9678475919684817,3.3124283402118944,3.845940710462001,3.4808740768926203,2.68262164763431,2.78984588604464,2.6631202102598137,3.0906644916091763,3.4885135324311287,3.2836719090908946,3.1546113683844075,3.161701258507618,3.0721006874123966,3.350101811900199,3.6634031087596775,3.7633024895746874,3.969585488822807,3.788114822861062,4.441147850140838,4.139486136345432,4.211899912737276,4.298653903740161,3.663239731544691,3.8412831672239425,3.678056048822011,3.5095198176263005,3.782884356943861,3.6222329540395517,3.553135305919101,3.8390235534741786
France,1.3533509769077503,1.4675564619780517,1.5170934261006872,1.5992891730597825,1.6354107059432208,1.645238582197998,1.7542889005810274,1.7952879362191823,1.9212943126039919,2.079221214474783,2.1854056619020343,2.306065726772216,2.44331870420158,2.374269283974612,2.2067411395628707,2.3969244069820244,2.43558811406014,2.513510754718212,2.5992451270383077,2.623899327616611,2.3406911625077895,2.3691000799744932,2.27095258074446,2.2891864283787067,2.268834073522875,2.343448132718176,2.4721948576051265,2.622959692234855,2.6954216434532032,2.7040089679946266,2.856528898422793,2.745331227737294,2.5404486312583696,2.718398640951411,2.743206384673062,2.7712658365833938,2.7514756246023633,2.9580907856567813,2.8597621741356245,2.978279705047929,2.9413272129156436,3.0070338853046477,2.8840443712127195,3.080294048053084,3.079810265158727,3.1178948458234377,3.202787601548629,3.2362752743695973,3.084959514094517,3.0856776985913674,2.9942959204878963,2.99340410472186,2.887276558787097,2.850620692616456,2.8554046939414324,2.728751115876912
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7971141264233519,1.5895847085140316,1.6026819296051353,1.568798054892499,1.7211917632401983,1.5280106854168327,1.367848034710868,1.4129171198466555,1.3284570587309887,1.4741721224064446,1.4899359206655052,1.3732017473959153,1.338220629369956,1.4411808440366856,1.4665526925661025,1.4602391259466019,1.54791443212517,1.6050877691161123,1.5693205816840672,1.517469791525426,1.5579705385967086,1.4941477162832997,1.4592965104348283
French Polynesia,,,,,0.7907514401028773,1.1183082757099687,1.074146640133939,1.2618898849212363,1.276640178180309,1.4123971600230953,1.4895048978674172,1.3586548351337644,1.3860735429299798,1.529194043182454,1.4464173859888743,1.4784283124240682,1.4272176162528487,1.6415627339207128,1.7036310955463627,1.6218925289162691,1.6673225204286122,1.6880558337342857,1.8131907229224042,1.9194249029479562,1.943354747624228,2.013948272605648,2.062448987582075,2.0246481149862574,2.001060536085354,2.0381355644873045,1.926222919642098,1.8836937547648382,2.0069445683229272,2.0820226208266637,2.163807256674808,2.0970305625772734,2.2783658154800253,2.41571944501014,2.4689411135483494,2.4987552652488727,2.725600155353532,2.8097892175630452,2.8131788283859804,2.807575344378591,2.8190798373979873,2.75479727113582,2.9169844515190735,2.782958381357017,2.730885145292341,2.716999172137586,2.6152012887997422,2.55121285767241,2.4980690850217213,2.557639954975691,2.516048409348462,2.48430253627817
Gabon,0.39343342018798083,0.39775119710764145,0.35602250666441465,0.2096905937010141,0.2847325958667823,0.3301551950935325,0.3646503545791851,0.41987425409110435,0.3461907090461093,0.3996021182091925,0.6541892020209181,0.6484610782022886,0.6556781232979271,0.7383014712417801,0.6400934411974925,0.4335826296871007,0.4961657027817042,0.48465032935900815,0.6444312432647996,0.7472478791356036,0.8173455883264253,0.8887832936037505,0.9640357389535026,0.8532767813567997,0.9971388333895166,0.9162180248050091,0.7199597641103436,0.7742061771155854,0.6400180967875595,0.699256191346727,0.66817126816665,0.7976785234798933,0.922594941421849,0.903934797495381,0.8251631029845793,0.5899884574288686,0.56903762567176,1.0522270223496517,0.6869053839367125,0.6736490029026411,0.7589467619890098,0.578706781530772,1.3534386965165093,1.4337419334704777,1.3132665407868747,1.4654759496685068,1.2967588122311748,1.1544591071273385,1.0671005336458839,1.1668775296272083,1.2807872316677227,1.3113010794104771,1.4618530367277358,1.5132065591072492,1.469368151501168,1.4060861585385984
Gambia,0.36183338390613734,0.37746188725671675,0.40661392885249503,0.4158747636164395,0.43199692475489826,0.46608259355551074,0.4009658900397346,0.4467434896406581,0.41790010852464693,0.46749387895149735,0.5160242356530002,0.4488582570708704,0.547621490754009,0.4457699211597443,0.41391067495753947,0.41162083086549534,0.3935600483548825,0.5859398626765685,0.43394206109094985,0.45015191181396114,0.6133754986881084,0.6281378863081054,0.49144078128622576,0.5353694366223547,0.5384536086422854,0.5839075295519606,0.6398892620361368,0.595509238796397,0.58465759188451,0.5479138699083811,0.6066132486654903,0.5623855377845604,0.5669620172963252,0.5659009907219532,0.5582652566331885,0.5470690620427809,0.5966605138517648,0.5702377754099072,0.6618474720654771,0.6348849578551434,0.6113401036651102,0.5693422106003699,0.6705169484008531,0.6629444780144665,0.6312260895439719,0.6337070282402786,0.6921947463446912,0.6827532213600497,0.7184343181943483,0.7990634531777866,0.6280790354462806,0.5997839040673744,0.5570091148411318,0.6207888616027151,0.6776976256112491,0.615300740522824
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7269962478322649,0.8198152271871445,0.814795223100787,0.942225646062296,0.8852458589442687,0.8448062130567725,0.8635838328065236,0.9649309206654697,1.0822444097609936,1.0747329961371384,1.1669185676922151,1.2215035326975,1.3020207943065378
Germany,1.3634167988128376,1.4928491730966569,1.5446829713626653,1.6178949493241899,1.6707203676481208,1.6706369299605075,1.679777729226918,1.8022586717521822,1.9734927494740946,2.5183755748796686,2.5758196659033907,2.7144456264868593,2.7964611650864133,2.6997386041926084,2.643439002332949,2.824054283826955,2.861649623381257,2.980052910642803,3.156103887232201,3.089573865825427,2.931386906245626,2.882916535165017,2.94363238672437,2.9996872926411875,3.067416693441216,3.113590685328945,3.1255674809929324,3.1936495343471094,3.174765361647112,3.3355526678939578,3.1520695369686615,3.0517982304914133,2.9622277717280476,3.0159006130128265,3.0318028946089424,2.993579394589737,2.9804222379892487,3.022563629915133,2.852441891979209,2.964088600105678,2.9490790778979123,2.875238111220686,2.953706330256189,2.9717736236559804,2.9352488551062232,3.1027453163093996,3.1177206226393595,3.0587478811296767,2.9338934472759317,3.1703162131113714,3.133600043126718,3.0733622928484983,3.073691441077003,3.018030501567844,3.002352035279226,2.9702658785918437
Ghana,0.3616461081596293,0.36546433687865193,0.3771181815535364,0.3974849067559694,0.3639362508823563,0.38528116258465944,0.4020953396610758,0.41614845102040293,0.4326260644455887,0.4802192060572887,0.4901633649413114,0.4773871079900194,0.491186572555007,0.560238343151911,0.5337880396034904,0.5070048904413003,0.5087787609000669,0.47750145303667413,0.47273082192897875,0.471658213459004,0.46335367539947114,0.4494998023360806,0.4869570285054527,0.5086263191137941,0.4999186982982359,0.5141376237958671,0.5220629508333506,0.5366604009451371,0.5488976206678875,0.5409600092335041,0.570691743542602,0.6266438133820175,0.6456881854890422,0.6699804391877044,0.7146713273058667,0.7056010555625638,0.7541210379210885,0.835644268340852,0.8791025874334164,0.8003459315358349,0.8661145724082921,0.9086598770153143,0.9260421331339131,0.9541856651424369,0.9722734135400976,1.0062813308327963,1.0273725413150787,1.035417104442494,1.072630544913356,1.1216333582139464,1.143631170990857,1.2022795272364621,1.1915544709156063,1.1404851130892275,1.2100650931240131,1.208169358617905
Greece,0.6027457853614658,0.5904031880846925,0.6435819326550835,0.7126860804074474,0.8060749806896326,0.8205763812163505,0.8589790043766304,0.8943914652160782,0.9783550966238262,1.1051174745255252,1.1873869659152447,1.27676284665243,1.4276783063697118,1.427898009384386,1.4291347885174568,1.646131358470368,1.5055906934520418,1.5832058252109988,1.6358764094670764,1.6757499551275186,1.596188189074211,1.672507858162835,1.6830285211450473,1.6954905673156109,1.8821095750386074,1.9349084204423723,2.144312766219504,2.2204563115162173,2.3337383820559716,2.2925662539773164,2.4345628277352036,2.3705735827817183,2.359386273505633,2.417642782557009,2.574742279918355,2.6185989212240237,2.6116033079089207,2.7518177542273357,2.7535523594870606,3.4440989178703676,3.0816690854793296,3.046268738116638,3.2640028118868627,3.319669066114476,3.365543057948373,3.472861663759386,3.657852634396607,3.375281267179441,3.2702720045765767,2.998630479065154,2.802542329482882,2.6295812634859175,2.4166776350575168,2.5493180539580687,2.5075540577650286,2.618808518955293
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298365052797781,1.171169106502877,1.3385233331301165,1.4054500043148144,1.3758635604233007,1.5269551154576293,1.4888185450805609,1.6520887693385182,1.6623032205271309,1.6151913835047074,1.757142155256109,1.5988546231599905,1.6813698838831708,1.834365139507,1.7935267692809496,1.8419936443081906,1.844078180380932,1.9043392026932835,1.8007521883421371
Guadeloupe,0.4244842848219994,0.43340091242382384,0.47054523569806783,0.49328426117533236,0.4679600150482801,0.47020113826785126,0.5299334374809761,0.5321220721061508,0.5572539608817676,0.5594559874261691,0.6030643469354139,0.627665111143413,0.6676131567391557,0.6964507669906531,0.6779965064685156,0.792124530791856,0.8216538901390428,0.8304762675741116,0.8655556093713087,0.8160983751145072,1.0618098404783154,1.0121057373671973,1.1095045493283622,1.1205597822276867,1.1027109670714228,1.0917922193247263,1.183728273533184,1.3855240549456356,1.4680787384928982,1.6286802407250918,1.7002515997877998,1.8351103359367893,1.5945055366313006,1.5688473616442646,1.5204480535388898,1.6643575446857453,1.759718571658244,1.9125868447383296,1.8763239037115373,1.8007612291060637,1.872916573614541,1.9303577750972967,2.0351309080630786,2.2038529656501336,2.105471895102306,2.12402770817106,2.2652568031365874,2.2694170976798906,2.1526287658197325,2.33838623708302,2.539390669371572,2.5808659423103935,2.579887252258577,2.5885482775995823,2.5370995208611924,2.5298901129412674
Guatemala,0.42233229885420803,0.4260972414330407,0.4355405981106888,0.46150129145176416,0.46883318336260676,0.43822441748418894,0.4516943629306392,0.48225496468666473,0.48011584804099144,0.5043042672758979,0.4922082312435393,0.512315123332597,0.52044022103296,0.538843679774024,0.5532277795563195,0.5211583082797281,0.5550925242037756,0.5984594939932902,0.5983191056289205,0.6135145532633106,0.5810134218983309,0.557319358473135,0.5525470894068548,0.5817902704888707,0.5915491889118699,0.6014418298913266,0.6299948484663228,0.6171552806259816,0.658143420037104,0.6318651646190627,0.6539233143091385,0.7047921869137104,0.7424604281951493,0.762549338371107,0.7965046341284859,0.7690326817077208,0.7885609057606944,0.8527862971567789,0.858108688716918,0.8741195308803378,0.935407084863928,0.9965733990339849,0.9785948680991455,0.9866275405276107,1.0344682890037382,1.0060403323296208,1.0307362553864179,1.0035337557025934,1.0122808697404961,1.039959663294406,1.0654226004909988,1.066400398322076,1.0604167926856354,1.074893850156589,1.140870631963786,1.1528852988115554
Guinea,0.5408267557226271,0.5482388425958138,0.5485705440522155,0.5609524317130359,0.5646542159277906,0.5747906814641005,0.5690447023666881,0.5681183181044405,0.565227600408999,0.5743936104936689,0.5796623084408714,0.5946988045615625,0.6080613027417182,0.6244975338841626,0.637126163252845,0.6515192306943118,0.6668247135862001,0.6679821707128757,0.6877874902476651,0.697598193155581,0.6962501400782137,0.6653927047179078,0.6743979333121576,0.6903376522293294,0.6805557903065359,0.6378831255641215,0.6499266784762661,0.6708861327473348,0.686771949125713,0.67826785892581,0.682913015927576,0.6064963624799997,0.5943430433308154,0.5961114783037438,0.7194637743763281,0.7086660007435669,0.5929610197567136,0.5968254003282419,0.702591361151445,0.7396032664756522,0.7249862574886783,0.7567613060038607,0.7794994068860384,0.7673124572084561,0.7942740076991059,0.8053959746278075,0.8080465634608953,0.8333927016484668,0.8491115303254592,0.8799544845938896,0.8946373787179166,0.9246543132249937,0.9314594205823202,0.9166555939378446,0.9204301661146932,0.956605700714096
Guinea-Bissau,,,,,,,,0.4532143524551105,0.4717267641858048,0.4799012762135935,0.5047993790573619,0.5036238868708728,0.523072782671932,0.5424009130826561,0.5690124217664281,0.6030851514110832,0.6112979195464389,0.6641182770253836,0.6882423183088948,0.7268027958124129,0.746117299810966,0.7574826251269753,0.7466865800979027,0.7593145451068601,0.7723085207238757,0.7805877473588677,0.7967055093579662,0.8067293483764555,0.841366703244436,0.833949008196668,0.8147091516737073,0.8967986873089439,0.8487701743914269,0.7855517404454113,0.850962229505409,0.8746305587547565,0.8451451846284254,0.8956723290990437,0.8820578554702767,0.8832807781176187,0.8879676024964435,0.9015852511197044,0.8862207601105702,0.879186629915901,0.882307087821241,0.9249187437260553,0.906237027528976,0.9405835108131484,0.91936247416272,1.0104907706785258,0.8796874256455501,0.9438657601757391,0.8311149806842151,0.8859061513580152,0.8996796888660675,0.9097270255825555
Guyana,0.6786484814044464,0.7020340527125524,0.6769365898750775,0.7628521612009544,0.8657774024830435,0.9178939674483612,0.9138270602619533,0.9421747683489932,0.9574508785417954,1.0224951687904626,1.0178440736371261,1.0246558876055496,1.1150227010630678,1.1087979561177927,1.099234443680743,0.968160622504915,1.0410959036112164,0.986630839842158,0.840057641261208,0.9417576332993991,0.9455272440038502,0.8622959961669169,0.7958950171690932,0.8150137291264962,0.8250129291887444,0.7737520148130241,0.8347860033251273,0.8969764323000022,0.8437633273623543,0.7918269595301253,0.8442207085724112,0.87852403209228,0.9832237040297519,1.0988597516570937,1.2251192277076417,1.213862410268911,1.3295891453609012,1.272446640330976,1.378398012036155,1.2537548826268108,1.2575710693942217,1.3435768584105148,1.4631653167381775,1.2866440264240018,1.3257662437677324,1.282611864664232,1.4604642656963367,1.4881165429989986,1.574950707150321,1.5342963772018838,1.8151170427106376,1.9880044935574173,1.9268353792948083,1.5992654762251037,1.3407155762540044,2.0773226512408978
Haiti,0.2069808112675727,0.2007311850646891,0.20941953312843375,0.21523777149801118,0.21607569014798722,0.2188871438758148,0.2233362292821758,0.22175211863212668,0.22764346409733024,0.2398588923144621,0.24306899090272222,0.25393118782403423,0.25167325970529614,0.23814877416285143,0.24065151218763173,0.2587229082389563,0.2538710006389491,0.25518199307937367,0.27997752984355273,0.27206820765778045,0.25967764177556446,0.2721711312165321,0.2716645468880753,0.27902301188079975,0.28597047965365935,0.2856022330896277,0.29457337988051824,0.29275512983777024,0.29154357499689554,0.28315122950333,0.2812829480428275,0.29201155561233905,0.2860694550934636,0.26712729315034417,0.3052734613717581,0.3055621030139626,0.31957363250400467,0.31714613693938837,0.325320720681032,0.31167214717349295,0.29962561359371204,0.31599795179211077,0.31946964485946855,0.3264600310620684,0.33140834799914143,0.33822966531624493,0.35428231696076407,0.34326897057495953,0.36592415136962103,0.3886409096249044,0.38095440386165147,0.36962499204501637,0.40140304051765546,0.39490861924557125,0.41847785397301357,0.41444744128235933
Honduras,0.9041735014010746,0.8774358468341056,0.8894230591703777,0.9223075146486456,0.9217686362057986,0.912481958353313,0.8778298711954521,0.9116832817380159,0.8956643625210413,0.9006400982873206,0.8884408228323579,0.8783071715982151,0.8673650463398895,0.8732993227740381,0.8347215671178316,0.836557462302938,0.8779330141176942,0.8603674498663081,0.950248167006007,0.86493309404938,0.8275388571525486,0.8034835486987857,0.8116202258809644,0.8142265048058265,0.8364137983675721,0.7960173361153539,0.8086543227702705,0.8581682221638551,0.835956050783114,0.8073758031040613,0.8156312524230596,0.8072543037449418,0.8227682125035429,0.8443856286373258,0.8774300123203714,0.8954411425685778,0.9516167012014136,0.9230286550259468,0.939764887731756,0.9117770881622209,0.9637693737347331,0.954211796860728,0.9915966027972585,0.9833847368897838,1.0426197881687362,1.0111209866529292,1.0586983971759825,0.9985327633367326,0.9847410942428012,0.9768254877141662,1.0102921635448996,0.9514491490002555,0.9212078305137884,0.8710335707849645,0.9777105364901304,0.9520677011750023
Hungary,0.9477755314849436,1.0091835316697508,1.1034710591984598,1.2122915083095125,1.2445269138121167,1.2622155379794524,1.2937182731122459,1.3446371716000798,1.4278651734385472,1.456903611432516,1.625826653450026,1.6440632293100381,1.7353893106429232,1.8261509074145117,1.8035272735687615,1.8757627259187697,1.9728095793126532,2.1369296500135113,2.0598852044622267,2.197381126819444,2.06400151142159,2.103798044212795,2.109103010656304,2.2107742151575973,2.1854048288540433,2.2502592565236763,2.2999725806171245,2.3534575693003226,2.3259518111591366,2.0835792524418104,2.1855318406055875,1.57311368685079,1.7947844929630463,1.995810173591374,1.7617210887217274,1.942131246985901,1.971892451684126,1.919998088004628,1.9206387280386814,1.8940774320672842,2.2042904344420875,2.091586363435402,2.105147679924237,2.6165210231744624,2.4427239281323563,2.3540034377478283,2.0621363813879405,2.3997836560183363,1.963366942216473,1.8491871993409552,2.0778635043079627,1.7799096563963968,1.9532301498969844,2.166939486380176,2.158606003614194,2.216435076599366
India,0.20078179840419627,0.20465249084347484,0.20809829056232196,0.209376279767965,0.20982536600169313,0.21404180131905312,0.22577939539173114,0.2329681846567465,0.23817788370801218,0.24906859581002494,0.25309315318053255,0.24736375077736536,0.25930960843351153,0.25504867383686036,0.27439841295947026,0.2742722877776415,0.2820215313098037,0.28410560487876885,0.2822806748477267,0.2846984428461962,0.2980764776359701,0.2965230762382015,0.31894270062477725,0.326069371169433,0.3265640600341383,0.3349470705028846,0.3384513269031046,0.3622155793983848,0.37923334884365173,0.37858168922699653,0.39153025550210735,0.40064170390400555,0.40495764091629166,0.4181877188425512,0.4276582740250783,0.43446713503082895,0.4446945170163803,0.45222017043223434,0.4675961511059042,0.46146502057466815,0.4630674552614451,0.4506100673182161,0.47875947506312383,0.48420280323164117,0.5008308990984432,0.523872693632634,0.5620387221012146,0.5643595706618139,0.5948559131155792,0.6288335217202004,0.6451252215977227,0.6689023966094548,0.6677198049139121,0.7021301520353513,0.7038069647633416,0.7171458990459986
Indonesia,0.46946055975111317,0.46413793226403877,0.44535035145045976,0.4437437619756982,0.43645060059028096,0.4347957994209164,0.4215394221863393,0.43511214411176213,0.4301870288876321,0.42869753740141603,0.4279861222172827,0.42992304352875577,0.4493887283877824,0.44769301525078975,0.42606288842381007,0.43549963516687434,0.43265770168751744,0.45333453523286754,0.4596192510029381,0.48576094016203314,0.5045428239340027,0.5111541645890393,0.5251178616245779,0.5195784252339071,0.5038041747143892,0.5292294440757476,0.5383583457218625,0.5520453686139282,0.5616973776051031,0.5823672402905032,0.6014836747666201,0.6252645010558474,0.639802877551771,0.6557008192200875,0.7063190261067837,0.7114008708573726,0.7089692622110967,0.694143199667901,0.7184900242418009,0.7277982347234557,0.7221402719913923,0.7427316031326332,0.7707059676949373,0.7883088049667901,0.7769733345772964,0.775682515331281,0.8226383939542893,0.8447101215697145,0.8560096017093899,0.8869285709266145,0.9057477683788733,0.9386859121897742,0.9320175039880356,1.0094583750292832,0.9964056557198232,1.0369621744985162
Iran,0.3198660215371686,0.31419830325524356,0.3010164191803804,0.28971463604189784,0.33706841802752785,0.35789577233681347,0.3317574473904307,0.37995536675072605,0.3546531604505074,0.361602663900523,0.37433751837124807,0.3555843219410462,0.33898959759368574,0.3665531706057458,0.5227431980274261,0.5972689623957151,0.4161569502867023,0.3872496926092198,0.45781376075780017,0.49465572032754435,0.5668623374313199,0.6159565212395551,0.6395184197992889,0.6771486467694353,0.6774452994712196,0.6816311678637773,0.7153763044757717,0.6574961387786886,0.735798847507056,0.7638904275503576,0.8449187137575083,0.8891306835462879,0.9386400748545708,1.0551862924560205,1.1459295691562663,1.1446830281901261,1.207366090561915,1.205917896724237,1.2674450329209508,1.318006804358184,1.398894113961744,1.4649404163511335,1.5918865153513606,1.6555772670210172,1.7377333887540005,1.774627930747954,1.9064692786497384,1.7989439150887137,1.9480088581138926,1.9991417005678005,1.926030870538711,1.9695441871919834,1.9530964520282899,2.0097725312283243,1.963478000519417,1.9583721709277717
Iraq,,,,,,,,,,,,,,,,,,,,,,0.5610178898271952,0.5753127009024493,0.6468932680191004,0.7476684272284636,0.6819069857851003,0.6883744771429798,0.8574980020683686,0.8357685931427685,0.7698567862024018,0.5728616647961348,0.8018307897232894,0.9658903394018306,1.0170995869800163,0.9776684462375382,0.9493239724620451,1.0834455983585078,0.7729723564242234,0.566008741738157,0.6583830506010869,0.7577555669831856,0.7592008864742203,0.6932641060052164,0.6869029331068733,0.7458125369881152,0.7454654745848386,0.673180195789621,0.7132113889898667,0.8753282039926844,0.9758385030043951,0.9894838729404288,1.128406841131479,1.1978849572107395,1.2187626282518997,1.0855117575256155,1.0705988078593471
Ireland,,,,,,,1.5453247767801512,1.7774880498173573,1.8531370585983986,1.9424401036289765,2.0807281840976906,2.1539001018113564,2.2116039922570385,2.2506677247762346,1.9174146562624386,2.1358468519772154,2.2969123761443555,2.1912674074531795,2.5898494446550506,2.2966105958745726,2.3924626327459264,2.324644374948011,2.24236189546789,2.2962087844890315,2.4945175401405604,2.5751234607873466,2.683846524666466,2.6240536978753535,2.764572271252594,3.067200406644452,3.110257725016941,2.8981321034926975,2.795119655661653,3.1117926983168984,3.1624755692178574,3.3875242552200646,3.104547295543371,3.3519744634033124,3.6073322573213806,3.4181974941124076,3.5883066786968247,3.4845387341857794,3.2772407157582273,3.31609225649567,3.4163398325264094,3.678549127346342,3.5530739275282635,3.4378323219986204,3.026695035029792,3.1030970363058894,2.847795810144889,2.9239936161182376,3.0160913584933557,3.0055684638038014,3.180908110152214,3.144039869725722
Israel,0.7578649568645379,0.8160528144674406,0.8502207116743944,0.9150284327217018,1.1170947556060924,1.1985679120869377,1.165676314039312,1.3088853632811024,1.365580724383533,1.5021018596649107,1.5364686824446385,1.57238704022802,1.6002294608989087,1.563832126236586,1.6876156778271336,1.6629926401065538,1.7128141442845062,1.6421387301291015,1.7880488783212636,1.52470848556637,1.6140812773858784,1.672937567527715,1.6062952091851712,1.593264942143085,1.6677768534029977,1.8154267530329788,2.0127526919877687,2.1972971773399843,2.145598187938261,2.1715339590115277,2.2666962413650817,2.365649884330292,2.528875241218887,2.6623294007105502,2.7021541995162215,2.7015257149170115,2.726644487751926,2.7870641475797147,2.8120069864535493,2.953312057353518,3.0881365431562675,3.1763755485109284,3.085318126052984,3.3817234132776965,3.097237764761256,3.305977765507529,3.265780678609541,3.1212636018766027,2.9328999299649965,3.239646120548011,3.526815081865855,3.725250534242159,3.3577275808223366,2.8232532227899108,3.4903054204567967,2.9915863868296224
Italy,0.7570334096063038,0.8136892181573565,0.9337701672000427,0.9451822261854113,0.99812049005083,1.095607149642677,1.205905305871924,1.2777140916618275,1.4084196031997347,1.532952344827472,1.5525877446789236,1.670989622110781,1.7856011332508808,1.7315838899257392,1.6500424223629295,1.8021637997818545,1.7346564860293343,1.790925931553941,1.972541005566487,2.0220182647043123,1.892125839260853,1.8633463839059072,1.9219512953316167,1.9751675509679523,2.0880058301885467,2.163717098022196,2.3151079552400615,2.344413429872339,2.471149395130891,2.5060128230028136,2.6850507398823047,2.613986490370635,2.5120763369903325,2.625449232335869,2.7108888335463504,2.6012025775684426,2.7421838185122707,2.8630848342383994,2.923459444851439,3.0122445711302577,2.9604834664976982,3.0275344820754695,3.1568294769145684,3.2207552729353237,3.2580237223538635,3.3203791170890367,3.3005488150293503,3.086054055736248,2.9163625113337934,3.1110413251251954,3.0319102373785425,2.7660574566059877,2.641358815023479,2.637882496004595,2.703029773387148,2.7220914127248643
Jamaica,0.4824167406167108,0.514919148235571,0.5395006000348858,0.6460972567982867,0.5774227543418177,0.567824111932195,0.6272002741169572,0.6059575632009453,0.6781994381606259,0.6909166698271517,0.7297883757898999,0.6559173079118634,0.6711403721993557,0.7388022177054536,0.7339403015984306,0.763409817288338,0.6261821200928841,0.6955562286555275,0.6762533646695162,0.5808907117727692,0.6048840742960503,0.6193598166054094,0.5254389698618479,0.5573171475581141,0.5341679101242036,0.5693181176399235,0.6345166479858008,0.699451274191566,0.7157404124234003,0.673592569169323,0.6359827461636971,0.6788064502116318,0.7599632421256409,0.7904499200221353,0.8237111434159353,0.8092793949481514,0.8247470737960125,0.8373896987710766,0.9592974248824458,0.8464264974906862,0.8831012811160237,0.8710570252659353,0.9481777692399346,0.839569073361411,0.967583797848622,0.9122710992187023,1.1844384861662212,0.7398822332919202,0.8270345059331631,1.0467555567905522,1.1760831807838734,1.021735341791798,1.093086980607627,1.0147778233348643,0.9522006644632777,0.9893072378782297
Japan,0.9512691415684372,0.9720673459452713,1.0556457687677558,1.1123159244786667,1.1689933957519625,1.292144879943844,1.4757894358200503,1.5669602696255804,1.7131500122912222,1.8634143302575443,1.8482081281518983,2.005305263167201,2.2309373979473395,2.119958774985727,1.9808051759803882,2.0862667081102395,2.106218252733729,2.100808285274707,2.211210813861495,2.0964453690658136,1.9495974524220046,1.9216512941702937,1.963637840509362,2.070708080006286,2.0640393023506176,2.1590445832237215,2.27248783702314,2.5001165366691764,2.557240745009644,2.640366248097482,2.708740373693982,2.6922335559621193,2.7082467330279907,2.838804477006042,2.9180998396946656,2.906516329455658,2.9051130983020514,2.7113544191195342,2.7749065175049195,2.844754809330963,2.808002011170827,2.8321510696588303,2.861655801384261,2.7887009660291886,2.8660917783936317,2.849795386758724,2.8750293647857905,2.767126780937688,2.5959763464251404,2.7587506290942163,2.807419234824822,2.8579543481746206,2.8704786942298743,2.8269838516694747,2.7162127784004397,2.7566783000692605
Jordan,0.5485673733731721,0.46387623619994245,0.5257295979837838,0.6114419053771588,0.5670172042310043,0.48000452682579847,0.4406732830775043,0.34432919216766555,0.4027597055151364,0.31537901215505626,0.36840920426975704,0.3909494376567374,0.309735166639271,0.36843809525351523,0.3520446225096391,0.46659562284188744,0.4992166895495984,0.5546204049543574,0.5669101290692011,0.5707965282307491,0.6596848873097726,0.7550886820143361,0.7656697020288648,0.6703531304961466,0.679787228074441,0.6547777839231887,0.7017709705967252,0.6525414823418093,0.44251506673342544,0.7081573561408715,0.7729155212759812,0.8945849781270889,0.9839752931591961,0.9554975597741391,0.9037900670436502,0.8787604911640625,0.9246306516082111,1.0347705034341657,0.9603439761145803,1.0214978342578147,1.0552777994866103,1.074985512875833,1.1272306697443744,1.2787818047406694,1.2871726026041572,1.2656864796397096,1.3082550178525587,1.1882219034463657,1.1625552337591385,1.0752455972346984,1.0789297012376837,1.186668316255934,1.0870834026233516,1.1289348099696155,1.1851422213415352,1.2761041254938124
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065336785756141,3.951066676022927,3.6058965769390277,3.0501057073430107,2.09756863873285,2.3091913827429513,1.8365672704073368,1.2706948047223723,1.2299112994670132,1.7685607695747962,1.927549924182243,2.2445962820420737,2.231035007995329,2.571088450915481,2.89357093071404,3.234806365905365,3.390399392743298,3.319289666439981,3.2622926665973915,4.036024272684361,3.2847725332589524,3.8379479024823646,3.434467911021505,3.421973966300352,3.4030403554048583
